dataset,band,subject,condition,y,dR,dD,dlogM,dPi,d_theta_power,d_alpha_power,d_beta_power,d_gamma_power,d_alpha_gamma_ratio,d_spectral_entropy
DS005620,gamma,1010,sed2,1,-0.004763552681628119,-0.010997344285392785,-0.15007241360277268,-0.05858035894333535,-0.07341718611412498,0.08659462425295465,0.15243752516015158,-0.019798029521117075,20.665364184901748,0.04668616336183151
DS005620,gamma,1016,awake,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DS005620,gamma,1016,sed,1,0.007808700154818438,0.036848900586647915,0.055602952830660524,-0.051724137931034364,-0.041605708143830716,-0.1531633426809493,0.04492503182073321,-0.01329697838817869,2.631685653775129,-0.07910804033147734
DS005620,gamma,1016,sed2,1,0.003893144258508424,0.011327853356796425,-0.044759699075760384,-0.05127041742286731,-0.08186836098262602,-0.2904655110684148,-0.1628910902961434,-0.02241866770432907,7.324168270925085,-0.3668888286517771
DS005620,gamma,1017,awake,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DS005620,gamma,1017,sed,1,0.006132002134739523,0.054219807276219,0.11587241913056978,-0.0862068965517242,-0.13334690342163852,0.002878742591276351,0.12569379562144742,-0.003841819369597245,6.400822858017094,-0.027638818212198046
DS005620,gamma,1017,sed2,1,0.0036502310024632834,0.0441139935227568,0.12869666259477386,-0.09951603145795507,-0.12756722016039362,0.00517204226059631,0.1075764664605601,-0.006322634520179924,19.53696939754069,-0.03718486470631288
DS005620,gamma,1022,awake,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DS005620,gamma,1022,sed,1,0.001747553697748483,0.023223442977460707,0.12358996359652696,-0.10919540229885061,-0.03265550467392829,-0.03396851642249882,0.09115767370457092,-0.017219627803106215,24.897816493411383,-0.056178206635656536
DS005620,gamma,1022,sed2,1,-0.0008888955275738741,0.013833776736177583,0.12645645360427515,-0.09659205484976807,-0.007457336783823029,-0.03062643837614204,-0.05449399733609389,-0.02015949332315802,47.395563906795715,-0.10931528565302528
DS005620,gamma,1024,awake,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DS005620,gamma,1024,sed,1,0.013495005029772633,0.06006204899316714,0.23342397103630574,-0.2413793103448275,-0.15288676468753443,-0.025618367528155495,0.19311356321339482,-0.00937643623727571,10.952820062373721,-0.03673985678852587
DS005620,gamma,1024,sed2,1,0.006418662672332209,0.033400530259662276,0.1383846703814524,-0.140451703972575,-0.14856693018718384,-0.04547292571345052,0.1611366566057906,-0.006992048332716935,7.27398945240914,-0.04390295523043586
DS005620,gamma,1033,awake,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DS005620,gamma,1033,sed,1,-0.013961644240614024,-0.03620095126869671,-0.0557236802330463,-0.10536398467432939,0.04948224365390523,-0.39357187995205956,0.030239084637633126,0.007858487675653539,-13.591302142078778,0.051297560557094446
DS005620,gamma,1033,sed2,1,-0.014647029179043008,-0.03629916580749892,-0.10325174958103078,-0.09659205484976796,0.07455893707292523,-0.33385698545187636,0.04886481814325842,-0.00933255245017653,6.189789086536663,0.07315190659857318
