dataset,band,row_index,subject,condition,y,model,score
DS005620,alpha,101,1037,awake,0,spectral_all,0.0959801133634543
DS005620,alpha,102,1045,awake,0,spectral_all,0.09989091689402034
DS005620,alpha,103,1045,sed,1,spectral_all,0.9937287497160783
DS005620,alpha,104,1045,sed2,1,spectral_all,0.9819244276634838
DS005620,alpha,105,1046,awake,0,spectral_all,0.09899941552045159
DS005620,alpha,106,1046,sed,1,spectral_all,0.9467353365615069
DS005620,alpha,107,1046,sed2,1,spectral_all,0.931022525201431
DS005620,alpha,108,1054,awake,0,spectral_all,0.0998976477067712
DS005620,alpha,109,1054,sed,1,spectral_all,0.9963350803735154
DS005620,alpha,110,1054,sed2,1,spectral_all,0.9980341244444532
DS005620,alpha,111,1055,awake,0,spectral_all,0.09941150180668219
DS005620,alpha,112,1055,sed,1,spectral_all,0.9649947519301596
DS005620,alpha,113,1055,sed2,1,spectral_all,0.9516825210157034
DS005620,alpha,114,1057,awake,0,spectral_all,0.08375969872373079
DS005620,alpha,115,1057,sed,1,spectral_all,0.20348156652755925
DS005620,alpha,116,1057,sed2,1,spectral_all,0.11845050822305345
DS005620,alpha,117,1060,awake,0,spectral_all,0.08821701710677629
DS005620,alpha,118,1060,sed,1,spectral_all,0.99999892380722
DS005620,alpha,119,1060,sed2,1,spectral_all,0.9999952504889307
DS005620,alpha,120,1061,awake,0,spectral_all,0.09993059057473985
DS005620,alpha,121,1061,sed,1,spectral_all,0.9972231994262714
DS005620,alpha,122,1061,sed2,1,spectral_all,0.9955631113520524
DS005620,alpha,123,1062,awake,0,spectral_all,0.10025678801647303
DS005620,alpha,124,1062,sed,1,spectral_all,0.9912111467525188
DS005620,alpha,125,1062,sed2,1,spectral_all,0.9930546895609303
DS005620,alpha,126,1064,awake,0,spectral_all,0.09877926807278647
DS005620,alpha,127,1064,sed,1,spectral_all,0.997997528416499
DS005620,alpha,128,1064,sed2,1,spectral_all,0.9869515103239668
DS005620,alpha,129,1067,awake,0,spectral_all,0.06937127289554047
DS005620,alpha,130,1067,sed,1,spectral_all,0.053895782187140515
DS005620,alpha,131,1067,sed2,1,spectral_all,0.09016398462937093
DS005620,alpha,132,1068,awake,0,spectral_all,0.0914861778499938
DS005620,alpha,133,1068,sed,1,spectral_all,0.5524032377729022
DS005620,alpha,134,1068,sed2,1,spectral_all,0.45219424267497904
DS005620,alpha,135,1071,awake,0,spectral_all,0.09920302216175939
DS005620,alpha,136,1071,sed,1,spectral_all,0.9964992675431606
DS005620,alpha,137,1071,sed2,1,spectral_all,0.9891357108121718
DS005620,alpha,138,1074,awake,0,spectral_all,0.10022407535339785
DS005620,alpha,139,1074,sed,1,spectral_all,0.9683387291374235
DS005620,alpha,140,1074,sed2,1,spectral_all,0.8939584667854719
DS005620,alpha,80,1010,awake,0,gcc_pi,0.4281253472999929
DS005620,alpha,81,1010,sed,1,gcc_pi,0.5583575621364394
DS005620,alpha,82,1010,sed2,1,gcc_pi,0.558782572389018
DS005620,alpha,83,1016,awake,0,gcc_pi,0.4214426289459197
DS005620,alpha,84,1016,sed,1,gcc_pi,0.39182625910844643
DS005620,alpha,85,1016,sed2,1,gcc_pi,0.4579303152060107
DS005620,alpha,86,1017,awake,0,gcc_pi,0.4143447605142742
DS005620,alpha,87,1017,sed,1,gcc_pi,0.2910368696831373
DS005620,alpha,88,1017,sed2,1,gcc_pi,0.32013694318678276
DS005620,alpha,89,1022,awake,0,gcc_pi,0.42524412524472033
DS005620,alpha,90,1022,sed,1,gcc_pi,0.47939616362644044
DS005620,alpha,91,1022,sed2,1,gcc_pi,0.514816575590633
DS005620,alpha,92,1024,awake,0,gcc_pi,0.41673019067308287
DS005620,alpha,93,1024,sed,1,gcc_pi,0.3060680052938735
DS005620,alpha,94,1024,sed2,1,gcc_pi,0.383004116564119
DS005620,alpha,95,1033,awake,0,gcc_pi,0.4345551812995611
DS005620,alpha,96,1033,sed,1,gcc_pi,0.9926881335248762
DS005620,alpha,97,1033,sed2,1,gcc_pi,0.9927242472170451
DS005620,alpha,98,1036,awake,0,gcc_pi,0.4176751283607953
DS005620,alpha,99,1036,sed,1,gcc_pi,0.37175250288431017
DS005620,alpha,100,1036,sed2,1,gcc_pi,0.3454777181689608
DS005620,alpha,101,1037,awake,0,gcc_pi,0.42581496889879483
DS005620,alpha,102,1045,awake,0,gcc_pi,0.43398592436409683
DS005620,alpha,103,1045,sed,1,gcc_pi,0.9955522308974663
DS005620,alpha,104,1045,sed2,1,gcc_pi,0.9934518064734851
DS005620,alpha,105,1046,awake,0,gcc_pi,0.42160863102900875
DS005620,alpha,106,1046,sed,1,gcc_pi,0.46697653820671686
DS005620,alpha,107,1046,sed2,1,gcc_pi,0.38962146687763316
DS005620,alpha,108,1054,awake,0,gcc_pi,0.41843785320224214
DS005620,alpha,109,1054,sed,1,gcc_pi,0.4184378532022418
DS005620,alpha,110,1054,sed2,1,gcc_pi,0.32813009082098393
DS005620,alpha,111,1055,awake,0,gcc_pi,0.43624331029093466
DS005620,alpha,112,1055,sed,1,gcc_pi,0.8701972268892209
DS005620,alpha,113,1055,sed2,1,gcc_pi,0.7478227491439148
DS005620,alpha,114,1057,awake,0,gcc_pi,0.43716244908607454
DS005620,alpha,115,1057,sed,1,gcc_pi,0.8461875381997533
DS005620,alpha,116,1057,sed2,1,gcc_pi,0.8465170186013964
DS005620,alpha,117,1060,awake,0,gcc_pi,0.4216134884659895
DS005620,alpha,118,1060,sed,1,gcc_pi,0.4387670749501051
DS005620,alpha,119,1060,sed2,1,gcc_pi,0.41533886615670745
DS005620,alpha,120,1061,awake,0,gcc_pi,0.4303465521301362
DS005620,alpha,121,1061,sed,1,gcc_pi,0.7346827532350374
DS005620,alpha,122,1061,sed2,1,gcc_pi,0.5168370194900995
DS005620,alpha,123,1062,awake,0,gcc_pi,0.43037839528646654
DS005620,alpha,124,1062,sed,1,gcc_pi,0.6128610021978896
DS005620,alpha,125,1062,sed2,1,gcc_pi,0.6122584479212438
DS005620,alpha,126,1064,awake,0,gcc_pi,0.4354400515956382
DS005620,alpha,127,1064,sed,1,gcc_pi,0.7232250383066369
DS005620,alpha,128,1064,sed2,1,gcc_pi,0.8112938720102082
DS005620,alpha,129,1067,awake,0,gcc_pi,0.40538751403731466
DS005620,alpha,130,1067,sed,1,gcc_pi,0.20177923818512875
DS005620,alpha,131,1067,sed2,1,gcc_pi,0.16343400888281487
DS005620,alpha,132,1068,awake,0,gcc_pi,0.4226502899370957
DS005620,alpha,133,1068,sed,1,gcc_pi,0.5326974878242987
DS005620,alpha,134,1068,sed2,1,gcc_pi,0.3721371115083434
DS005620,alpha,135,1071,awake,0,gcc_pi,0.42997591538202706
DS005620,alpha,136,1071,sed,1,gcc_pi,0.6872922187707944
DS005620,alpha,137,1071,sed2,1,gcc_pi,0.5314525361918646
DS005620,alpha,138,1074,awake,0,gcc_pi,0.43219545861056413
DS005620,alpha,139,1074,sed,1,gcc_pi,0.6168730933807695
DS005620,alpha,140,1074,sed2,1,gcc_pi,0.705047295402523
DS005620,alpha,80,1010,awake,0,gcc_triad_plus_pi,0.4206969757065571
DS005620,alpha,81,1010,sed,1,gcc_triad_plus_pi,0.5398865271653118
DS005620,alpha,82,1010,sed2,1,gcc_triad_plus_pi,0.48267244024985073
DS005620,alpha,83,1016,awake,0,gcc_triad_plus_pi,0.4122289626483259
DS005620,alpha,84,1016,sed,1,gcc_triad_plus_pi,0.3407422683777014
DS005620,alpha,85,1016,sed2,1,gcc_triad_plus_pi,0.43360127020108397
DS005620,alpha,86,1017,awake,0,gcc_triad_plus_pi,0.4112947747966556
DS005620,alpha,87,1017,sed,1,gcc_triad_plus_pi,0.336585644100618
DS005620,alpha,88,1017,sed2,1,gcc_triad_plus_pi,0.3725615955154745
DS005620,alpha,89,1022,awake,0,gcc_triad_plus_pi,0.42094615422928877
DS005620,alpha,90,1022,sed,1,gcc_triad_plus_pi,0.5351131319883753
DS005620,alpha,91,1022,sed2,1,gcc_triad_plus_pi,0.510293624769294
DS005620,alpha,92,1024,awake,0,gcc_triad_plus_pi,0.40746499535767594
DS005620,alpha,93,1024,sed,1,gcc_triad_plus_pi,0.28069997423798604
DS005620,alpha,94,1024,sed2,1,gcc_triad_plus_pi,0.3880682234144268
DS005620,alpha,95,1033,awake,0,gcc_triad_plus_pi,0.4263289400040526
DS005620,alpha,96,1033,sed,1,gcc_triad_plus_pi,0.9958435604613363
DS005620,alpha,97,1033,sed2,1,gcc_triad_plus_pi,0.9957270362799849
DS005620,alpha,98,1036,awake,0,gcc_triad_plus_pi,0.39984221077811316
DS005620,alpha,99,1036,sed,1,gcc_triad_plus_pi,0.1838237366473235
DS005620,alpha,100,1036,sed2,1,gcc_triad_plus_pi,0.22693822635425948
DS005620,alpha,101,1037,awake,0,gcc_triad_plus_pi,0.41819391738575507
DS005620,alpha,102,1045,awake,0,gcc_triad_plus_pi,0.4255765611829907
DS005620,alpha,103,1045,sed,1,gcc_triad_plus_pi,0.9979021350221339
DS005620,alpha,104,1045,sed2,1,gcc_triad_plus_pi,0.9965882642600794
DS005620,alpha,105,1046,awake,0,gcc_triad_plus_pi,0.4165962532193337
DS005620,alpha,106,1046,sed,1,gcc_triad_plus_pi,0.4797889320611274
DS005620,alpha,107,1046,sed2,1,gcc_triad_plus_pi,0.44046627664712634
DS005620,alpha,108,1054,awake,0,gcc_triad_plus_pi,0.41003048148645416
DS005620,alpha,109,1054,sed,1,gcc_triad_plus_pi,0.3959565564997047
DS005620,alpha,110,1054,sed2,1,gcc_triad_plus_pi,0.29589528214398453
DS005620,alpha,111,1055,awake,0,gcc_triad_plus_pi,0.43018741131073057
DS005620,alpha,112,1055,sed,1,gcc_triad_plus_pi,0.9131869106555053
DS005620,alpha,113,1055,sed2,1,gcc_triad_plus_pi,0.8274025676126725
DS005620,alpha,114,1057,awake,0,gcc_triad_plus_pi,0.42911048509653227
DS005620,alpha,115,1057,sed,1,gcc_triad_plus_pi,0.8465420418532252
DS005620,alpha,116,1057,sed2,1,gcc_triad_plus_pi,0.8263075244132015
DS005620,alpha,117,1060,awake,0,gcc_triad_plus_pi,0.41263050213960006
DS005620,alpha,118,1060,sed,1,gcc_triad_plus_pi,0.42433835072263076
DS005620,alpha,119,1060,sed2,1,gcc_triad_plus_pi,0.37379705850258443
DS005620,alpha,120,1061,awake,0,gcc_triad_plus_pi,0.4214066626581267
DS005620,alpha,121,1061,sed,1,gcc_triad_plus_pi,0.5784448803836443
DS005620,alpha,122,1061,sed2,1,gcc_triad_plus_pi,0.5784160634996083
DS005620,alpha,123,1062,awake,0,gcc_triad_plus_pi,0.4257452078821533
DS005620,alpha,124,1062,sed,1,gcc_triad_plus_pi,0.7076829438836814
DS005620,alpha,125,1062,sed2,1,gcc_triad_plus_pi,0.6582365132071193
DS005620,alpha,126,1064,awake,0,gcc_triad_plus_pi,0.4214176723621513
DS005620,alpha,127,1064,sed,1,gcc_triad_plus_pi,0.383463050397886
DS005620,alpha,128,1064,sed2,1,gcc_triad_plus_pi,0.4718452946288458
DS005620,alpha,129,1067,awake,0,gcc_triad_plus_pi,0.3804211476693595
DS005620,alpha,130,1067,sed,1,gcc_triad_plus_pi,0.06350955049240474
DS005620,alpha,131,1067,sed2,1,gcc_triad_plus_pi,0.05245081150190529
DS005620,alpha,132,1068,awake,0,gcc_triad_plus_pi,0.41774209007599156
DS005620,alpha,133,1068,sed,1,gcc_triad_plus_pi,0.4764449064757506
DS005620,alpha,134,1068,sed2,1,gcc_triad_plus_pi,0.3721884261146322
DS005620,alpha,135,1071,awake,0,gcc_triad_plus_pi,0.4238095625466297
DS005620,alpha,136,1071,sed,1,gcc_triad_plus_pi,0.7435162184898773
DS005620,alpha,137,1071,sed2,1,gcc_triad_plus_pi,0.5490745279599741
DS005620,alpha,138,1074,awake,0,gcc_triad_plus_pi,0.4220070052293337
DS005620,alpha,139,1074,sed,1,gcc_triad_plus_pi,0.5127692243056872
DS005620,alpha,140,1074,sed2,1,gcc_triad_plus_pi,0.5788808742904342
DS005620,alpha,80,1010,awake,0,spectral_all_plus_gcc,0.0863229505889028
DS005620,alpha,81,1010,sed,1,spectral_all_plus_gcc,0.7543495885837449
DS005620,alpha,82,1010,sed2,1,spectral_all_plus_gcc,0.8452043283545462
DS005620,alpha,83,1016,awake,0,spectral_all_plus_gcc,0.08621834676727436
DS005620,alpha,84,1016,sed,1,spectral_all_plus_gcc,0.8044149145819633
DS005620,alpha,85,1016,sed2,1,spectral_all_plus_gcc,0.8706328382961288
DS005620,alpha,86,1017,awake,0,spectral_all_plus_gcc,0.08881037210272277
DS005620,alpha,87,1017,sed,1,spectral_all_plus_gcc,0.9585551948980657
DS005620,alpha,88,1017,sed2,1,spectral_all_plus_gcc,0.9798456882186443
DS005620,alpha,89,1022,awake,0,spectral_all_plus_gcc,0.08598912012250967
DS005620,alpha,90,1022,sed,1,spectral_all_plus_gcc,0.9414913784213218
DS005620,alpha,91,1022,sed2,1,spectral_all_plus_gcc,0.6313011969843083
DS005620,alpha,92,1024,awake,0,spectral_all_plus_gcc,0.08793877129060511
DS005620,alpha,93,1024,sed,1,spectral_all_plus_gcc,0.9978268030941525
DS005620,alpha,94,1024,sed2,1,spectral_all_plus_gcc,0.9951533894825944
DS005620,alpha,95,1033,awake,0,spectral_all_plus_gcc,0.08698389330776314
DS005620,alpha,96,1033,sed,1,spectral_all_plus_gcc,0.8475752689217659
DS005620,alpha,97,1033,sed2,1,spectral_all_plus_gcc,0.9536319169463331
DS005620,alpha,98,1036,awake,0,spectral_all_plus_gcc,0.08736272221974895
DS005620,alpha,99,1036,sed,1,spectral_all_plus_gcc,0.9900090322356566
DS005620,alpha,100,1036,sed2,1,spectral_all_plus_gcc,0.9547527756384341
DS005620,alpha,101,1037,awake,0,spectral_all_plus_gcc,0.08554549088071342
DS005620,alpha,102,1045,awake,0,spectral_all_plus_gcc,0.0886556477713518
DS005620,alpha,103,1045,sed,1,spectral_all_plus_gcc,0.9996997822361257
DS005620,alpha,104,1045,sed2,1,spectral_all_plus_gcc,0.9982395791695763
DS005620,alpha,105,1046,awake,0,spectral_all_plus_gcc,0.08795682704016733
DS005620,alpha,106,1046,sed,1,spectral_all_plus_gcc,0.8729284843989417
DS005620,alpha,107,1046,sed2,1,spectral_all_plus_gcc,0.8418408509736258
DS005620,alpha,108,1054,awake,0,spectral_all_plus_gcc,0.08860867031614819
DS005620,alpha,109,1054,sed,1,spectral_all_plus_gcc,0.9966115999713053
DS005620,alpha,110,1054,sed2,1,spectral_all_plus_gcc,0.9980054796363632
DS005620,alpha,111,1055,awake,0,spectral_all_plus_gcc,0.0891420580816916
DS005620,alpha,112,1055,sed,1,spectral_all_plus_gcc,0.9837278180003262
DS005620,alpha,113,1055,sed2,1,spectral_all_plus_gcc,0.9636043779445534
DS005620,alpha,114,1057,awake,0,spectral_all_plus_gcc,0.07374480188555889
DS005620,alpha,115,1057,sed,1,spectral_all_plus_gcc,0.17705651966674196
DS005620,alpha,116,1057,sed2,1,spectral_all_plus_gcc,0.06884396479078769
DS005620,alpha,117,1060,awake,0,spectral_all_plus_gcc,0.07498262359345842
DS005620,alpha,118,1060,sed,1,spectral_all_plus_gcc,0.9999998418693891
DS005620,alpha,119,1060,sed2,1,spectral_all_plus_gcc,0.9999992397234088
DS005620,alpha,120,1061,awake,0,spectral_all_plus_gcc,0.08906560790350815
DS005620,alpha,121,1061,sed,1,spectral_all_plus_gcc,0.9992587343088672
DS005620,alpha,122,1061,sed2,1,spectral_all_plus_gcc,0.996888539413293
DS005620,alpha,123,1062,awake,0,spectral_all_plus_gcc,0.0895926765368498
DS005620,alpha,124,1062,sed,1,spectral_all_plus_gcc,0.9945711808096228
DS005620,alpha,125,1062,sed2,1,spectral_all_plus_gcc,0.9967795266309054
DS005620,alpha,126,1064,awake,0,spectral_all_plus_gcc,0.08741550779821339
DS005620,alpha,127,1064,sed,1,spectral_all_plus_gcc,0.9968007148525068
DS005620,alpha,128,1064,sed2,1,spectral_all_plus_gcc,0.9728888700725549
DS005620,alpha,129,1067,awake,0,spectral_all_plus_gcc,0.05714045312212818
DS005620,alpha,130,1067,sed,1,spectral_all_plus_gcc,0.013214096829386754
DS005620,alpha,131,1067,sed2,1,spectral_all_plus_gcc,0.023014093054790016
DS005620,alpha,132,1068,awake,0,spectral_all_plus_gcc,0.08051862969148631
DS005620,alpha,133,1068,sed,1,spectral_all_plus_gcc,0.5578603768931334
DS005620,alpha,134,1068,sed2,1,spectral_all_plus_gcc,0.43974579948209314
DS005620,alpha,135,1071,awake,0,spectral_all_plus_gcc,0.08904769768157154
DS005620,alpha,136,1071,sed,1,spectral_all_plus_gcc,0.9956210676004373
DS005620,alpha,137,1071,sed2,1,spectral_all_plus_gcc,0.9896798396631191
DS005620,alpha,138,1074,awake,0,spectral_all_plus_gcc,0.0880647054002218
DS005620,alpha,139,1074,sed,1,spectral_all_plus_gcc,0.9429296563275736
DS005620,alpha,140,1074,sed2,1,spectral_all_plus_gcc,0.7670025679656722
DS005620,alpha,80,1010,awake,0,residual_pi_after_spectral_all,0.4992926066560355
DS005620,alpha,81,1010,sed,1,residual_pi_after_spectral_all,0.5171731515977444
DS005620,alpha,82,1010,sed2,1,residual_pi_after_spectral_all,0.5120719779061745
DS005620,alpha,83,1016,awake,0,residual_pi_after_spectral_all,0.4984854850844847
DS005620,alpha,84,1016,sed,1,residual_pi_after_spectral_all,0.4834551285682753
DS005620,alpha,85,1016,sed2,1,residual_pi_after_spectral_all,0.5228183517604208
DS005620,alpha,86,1017,awake,0,residual_pi_after_spectral_all,0.4982494656104851
DS005620,alpha,87,1017,sed,1,residual_pi_after_spectral_all,0.4698259150976469
DS005620,alpha,88,1017,sed2,1,residual_pi_after_spectral_all,0.47945679403065183
DS005620,alpha,89,1022,awake,0,residual_pi_after_spectral_all,0.4996251636857521
DS005620,alpha,90,1022,sed,1,residual_pi_after_spectral_all,0.5168077690303405
DS005620,alpha,91,1022,sed2,1,residual_pi_after_spectral_all,0.5233000391281157
DS005620,alpha,92,1024,awake,0,residual_pi_after_spectral_all,0.49935587730336545
DS005620,alpha,93,1024,sed,1,residual_pi_after_spectral_all,0.47862703429839343
DS005620,alpha,94,1024,sed2,1,residual_pi_after_spectral_all,0.4829589264879901
DS005620,alpha,95,1033,awake,0,residual_pi_after_spectral_all,0.49969198371286555
DS005620,alpha,96,1033,sed,1,residual_pi_after_spectral_all,0.4475567262268973
DS005620,alpha,97,1033,sed2,1,residual_pi_after_spectral_all,0.4414063482783304
DS005620,alpha,98,1036,awake,0,residual_pi_after_spectral_all,0.4974250331267156
DS005620,alpha,99,1036,sed,1,residual_pi_after_spectral_all,0.48089991421374695
DS005620,alpha,100,1036,sed2,1,residual_pi_after_spectral_all,0.4508535067082659
DS005620,alpha,101,1037,awake,0,residual_pi_after_spectral_all,0.4986409539266202
DS005620,alpha,102,1045,awake,0,residual_pi_after_spectral_all,0.4942931421170948
DS005620,alpha,103,1045,sed,1,residual_pi_after_spectral_all,0.7893216993327768
DS005620,alpha,104,1045,sed2,1,residual_pi_after_spectral_all,0.7783496872103008
DS005620,alpha,105,1046,awake,0,residual_pi_after_spectral_all,0.49793653422179673
DS005620,alpha,106,1046,sed,1,residual_pi_after_spectral_all,0.40055761910496934
DS005620,alpha,107,1046,sed2,1,residual_pi_after_spectral_all,0.41109383661098364
DS005620,alpha,108,1054,awake,0,residual_pi_after_spectral_all,0.4995887459988946
DS005620,alpha,109,1054,sed,1,residual_pi_after_spectral_all,0.47860163599748845
DS005620,alpha,110,1054,sed2,1,residual_pi_after_spectral_all,0.4687367739441864
DS005620,alpha,111,1055,awake,0,residual_pi_after_spectral_all,0.4987416083247999
DS005620,alpha,112,1055,sed,1,residual_pi_after_spectral_all,0.5184969015559265
DS005620,alpha,113,1055,sed2,1,residual_pi_after_spectral_all,0.5051421154254533
DS005620,alpha,114,1057,awake,0,residual_pi_after_spectral_all,0.4945513973837095
DS005620,alpha,115,1057,sed,1,residual_pi_after_spectral_all,0.3542807044237035
DS005620,alpha,116,1057,sed2,1,residual_pi_after_spectral_all,0.3385651331511363
DS005620,alpha,117,1060,awake,0,residual_pi_after_spectral_all,0.4995730362254596
DS005620,alpha,118,1060,sed,1,residual_pi_after_spectral_all,0.4774342946099136
DS005620,alpha,119,1060,sed2,1,residual_pi_after_spectral_all,0.4728986748046775
DS005620,alpha,120,1061,awake,0,residual_pi_after_spectral_all,0.4993318254521348
DS005620,alpha,121,1061,sed,1,residual_pi_after_spectral_all,0.49972400032777503
DS005620,alpha,122,1061,sed2,1,residual_pi_after_spectral_all,0.4718772191414882
DS005620,alpha,123,1062,awake,0,residual_pi_after_spectral_all,0.49898833048857183
DS005620,alpha,124,1062,sed,1,residual_pi_after_spectral_all,0.49100722148055975
DS005620,alpha,125,1062,sed2,1,residual_pi_after_spectral_all,0.48894305561198165
DS005620,alpha,126,1064,awake,0,residual_pi_after_spectral_all,0.499098953312922
DS005620,alpha,127,1064,sed,1,residual_pi_after_spectral_all,0.5476599824482321
DS005620,alpha,128,1064,sed2,1,residual_pi_after_spectral_all,0.5564288292567255
DS005620,alpha,129,1067,awake,0,residual_pi_after_spectral_all,0.4912759980120898
DS005620,alpha,130,1067,sed,1,residual_pi_after_spectral_all,0.38990220413689797
DS005620,alpha,131,1067,sed2,1,residual_pi_after_spectral_all,0.41358525208726893
DS005620,alpha,132,1068,awake,0,residual_pi_after_spectral_all,0.49923371665011507
DS005620,alpha,133,1068,sed,1,residual_pi_after_spectral_all,0.5131086109271061
DS005620,alpha,134,1068,sed2,1,residual_pi_after_spectral_all,0.5001287283679802
DS005620,alpha,135,1071,awake,0,residual_pi_after_spectral_all,0.49929672361711086
DS005620,alpha,136,1071,sed,1,residual_pi_after_spectral_all,0.48212498529103476
DS005620,alpha,137,1071,sed2,1,residual_pi_after_spectral_all,0.46785824242318247
DS005620,alpha,138,1074,awake,0,residual_pi_after_spectral_all,0.4992520635541169
DS005620,alpha,139,1074,sed,1,residual_pi_after_spectral_all,0.5143136695088996
DS005620,alpha,140,1074,sed2,1,residual_pi_after_spectral_all,0.5207823902303537
DS005620,alpha,80,1010,awake,0,residual_gcc_after_spectral_all,0.4918599086291923
DS005620,alpha,81,1010,sed,1,residual_gcc_after_spectral_all,0.4318505096437508
DS005620,alpha,82,1010,sed2,1,residual_gcc_after_spectral_all,0.46709750012285656
DS005620,alpha,83,1016,awake,0,residual_gcc_after_spectral_all,0.492247540017704
DS005620,alpha,84,1016,sed,1,residual_gcc_after_spectral_all,0.4625222490483944
DS005620,alpha,85,1016,sed2,1,residual_gcc_after_spectral_all,0.5530525501353271
DS005620,alpha,86,1017,awake,0,residual_gcc_after_spectral_all,0.4906290208276479
DS005620,alpha,87,1017,sed,1,residual_gcc_after_spectral_all,0.3710997102167571
DS005620,alpha,88,1017,sed2,1,residual_gcc_after_spectral_all,0.40813877396309367
DS005620,alpha,89,1022,awake,0,residual_gcc_after_spectral_all,0.4946044473176943
DS005620,alpha,90,1022,sed,1,residual_gcc_after_spectral_all,0.4934534887314153
DS005620,alpha,91,1022,sed2,1,residual_gcc_after_spectral_all,0.5642972507594017
DS005620,alpha,92,1024,awake,0,residual_gcc_after_spectral_all,0.49298852888324335
DS005620,alpha,93,1024,sed,1,residual_gcc_after_spectral_all,0.5069520211008738
DS005620,alpha,94,1024,sed2,1,residual_gcc_after_spectral_all,0.5148403949755588
DS005620,alpha,95,1033,awake,0,residual_gcc_after_spectral_all,0.4938006184545503
DS005620,alpha,96,1033,sed,1,residual_gcc_after_spectral_all,0.4586262778437721
DS005620,alpha,97,1033,sed2,1,residual_gcc_after_spectral_all,0.4521634112353881
DS005620,alpha,98,1036,awake,0,residual_gcc_after_spectral_all,0.4956211606484236
DS005620,alpha,99,1036,sed,1,residual_gcc_after_spectral_all,0.5122425645960509
DS005620,alpha,100,1036,sed2,1,residual_gcc_after_spectral_all,0.4544535678345761
DS005620,alpha,101,1037,awake,0,residual_gcc_after_spectral_all,0.4925246661598815
DS005620,alpha,102,1045,awake,0,residual_gcc_after_spectral_all,0.4912218545632395
DS005620,alpha,103,1045,sed,1,residual_gcc_after_spectral_all,0.5806797845586441
DS005620,alpha,104,1045,sed2,1,residual_gcc_after_spectral_all,0.5698512558513732
DS005620,alpha,105,1046,awake,0,residual_gcc_after_spectral_all,0.4900791465070478
DS005620,alpha,106,1046,sed,1,residual_gcc_after_spectral_all,0.3610251758518869
DS005620,alpha,107,1046,sed2,1,residual_gcc_after_spectral_all,0.28027810458546737
DS005620,alpha,108,1054,awake,0,residual_gcc_after_spectral_all,0.4939402318385859
DS005620,alpha,109,1054,sed,1,residual_gcc_after_spectral_all,0.4560948577904901
DS005620,alpha,110,1054,sed2,1,residual_gcc_after_spectral_all,0.4573587685511998
DS005620,alpha,111,1055,awake,0,residual_gcc_after_spectral_all,0.4924623820304874
DS005620,alpha,112,1055,sed,1,residual_gcc_after_spectral_all,0.5429683468965001
DS005620,alpha,113,1055,sed2,1,residual_gcc_after_spectral_all,0.4543881771981679
DS005620,alpha,114,1057,awake,0,residual_gcc_after_spectral_all,0.4932374019729314
DS005620,alpha,115,1057,sed,1,residual_gcc_after_spectral_all,0.435483856150667
DS005620,alpha,116,1057,sed2,1,residual_gcc_after_spectral_all,0.4183997488396698
DS005620,alpha,117,1060,awake,0,residual_gcc_after_spectral_all,0.49088133153735464
DS005620,alpha,118,1060,sed,1,residual_gcc_after_spectral_all,0.7559303749458819
DS005620,alpha,119,1060,sed2,1,residual_gcc_after_spectral_all,0.7487483165143507
DS005620,alpha,120,1061,awake,0,residual_gcc_after_spectral_all,0.4898338851793512
DS005620,alpha,121,1061,sed,1,residual_gcc_after_spectral_all,0.7096544430372246
DS005620,alpha,122,1061,sed2,1,residual_gcc_after_spectral_all,0.48055596690654534
DS005620,alpha,123,1062,awake,0,residual_gcc_after_spectral_all,0.4928084474574195
DS005620,alpha,124,1062,sed,1,residual_gcc_after_spectral_all,0.478212427454685
DS005620,alpha,125,1062,sed2,1,residual_gcc_after_spectral_all,0.5151618511029759
DS005620,alpha,126,1064,awake,0,residual_gcc_after_spectral_all,0.4931607120540389
DS005620,alpha,127,1064,sed,1,residual_gcc_after_spectral_all,0.6193941413681248
DS005620,alpha,128,1064,sed2,1,residual_gcc_after_spectral_all,0.6792285790027028
DS005620,alpha,129,1067,awake,0,residual_gcc_after_spectral_all,0.48077017539834893
DS005620,alpha,130,1067,sed,1,residual_gcc_after_spectral_all,0.2578378411837547
DS005620,alpha,131,1067,sed2,1,residual_gcc_after_spectral_all,0.2947830762951792
DS005620,alpha,132,1068,awake,0,residual_gcc_after_spectral_all,0.47740804421028743
DS005620,alpha,133,1068,sed,1,residual_gcc_after_spectral_all,0.38008342489018954
DS005620,alpha,134,1068,sed2,1,residual_gcc_after_spectral_all,0.15939776504961
DS005620,alpha,135,1071,awake,0,residual_gcc_after_spectral_all,0.4921545188651246
DS005620,alpha,136,1071,sed,1,residual_gcc_after_spectral_all,0.5223341129070865
DS005620,alpha,137,1071,sed2,1,residual_gcc_after_spectral_all,0.5410302198851985
DS005620,alpha,138,1074,awake,0,residual_gcc_after_spectral_all,0.49423220115991523
DS005620,alpha,139,1074,sed,1,residual_gcc_after_spectral_all,0.5373119509102364
DS005620,alpha,140,1074,sed2,1,residual_gcc_after_spectral_all,0.5538171526254703
FarnesKetamine,alpha,202,210,awake,0,spectral_bandpower,0.3190664376637116
FarnesKetamine,alpha,203,210,ketamine,1,spectral_bandpower,0.3048245859490415
FarnesKetamine,alpha,204,219,awake,0,spectral_bandpower,0.34477333051604775
FarnesKetamine,alpha,205,219,ketamine,1,spectral_bandpower,0.9976530405213357
