dataset,band,row_index,subject,condition,y,model,score
DS005620,alpha,100,1036,sed2,1,spectral_all,0.9782001063636343
DS005620,alpha,101,1037,awake,0,spectral_all,0.07592895055709713
DS005620,alpha,102,1045,awake,0,spectral_all,0.07927592008662507
DS005620,alpha,103,1045,sed,1,spectral_all,0.9827789765772459
DS005620,alpha,104,1045,sed2,1,spectral_all,0.9430874189221338
DS005620,alpha,105,1046,awake,0,spectral_all,0.07648008633998744
DS005620,alpha,106,1046,sed,1,spectral_all,0.6899862173861052
DS005620,alpha,107,1046,sed2,1,spectral_all,0.9569415557549218
DS005620,alpha,108,1054,awake,0,spectral_all,0.0773362854972264
DS005620,alpha,109,1054,sed,1,spectral_all,0.9992591687357332
DS005620,alpha,110,1054,sed2,1,spectral_all,0.9994673563080214
DS005620,alpha,111,1055,awake,0,spectral_all,0.07878152872517755
DS005620,alpha,112,1055,sed,1,spectral_all,0.88051394460888
DS005620,alpha,113,1055,sed2,1,spectral_all,0.9080924001267578
DS005620,alpha,114,1057,awake,0,spectral_all,0.07839439721954264
DS005620,alpha,115,1057,sed,1,spectral_all,0.9506893738351292
DS005620,alpha,116,1057,sed2,1,spectral_all,0.8947258879080724
DS005620,alpha,117,1060,awake,0,spectral_all,0.06356389149393982
DS005620,alpha,118,1060,sed,1,spectral_all,0.999999948633671
DS005620,alpha,119,1060,sed2,1,spectral_all,0.9999997263523086
DS005620,alpha,120,1061,awake,0,spectral_all,0.07943616510048261
DS005620,alpha,121,1061,sed,1,spectral_all,0.988898303524605
DS005620,alpha,122,1061,sed2,1,spectral_all,0.996023799617275
DS005620,alpha,123,1062,awake,0,spectral_all,0.07966096711994035
DS005620,alpha,124,1062,sed,1,spectral_all,0.9541759133378999
DS005620,alpha,125,1062,sed2,1,spectral_all,0.9624603962525522
DS005620,alpha,126,1064,awake,0,spectral_all,0.07793662119443465
DS005620,alpha,127,1064,sed,1,spectral_all,0.9971934541883218
DS005620,alpha,128,1064,sed2,1,spectral_all,0.9934317497438193
DS005620,alpha,129,1067,awake,0,spectral_all,0.0656825870294432
DS005620,alpha,130,1067,sed,1,spectral_all,0.07107507206180391
DS005620,alpha,131,1067,sed2,1,spectral_all,0.6695726997660355
DS005620,alpha,132,1068,awake,0,spectral_all,0.07827524584153822
DS005620,alpha,133,1068,sed,1,spectral_all,0.9899000453695204
DS005620,alpha,134,1068,sed2,1,spectral_all,0.9353798374758401
DS005620,alpha,135,1071,awake,0,spectral_all,0.07886129147344692
DS005620,alpha,136,1071,sed,1,spectral_all,0.9618948867258064
DS005620,alpha,137,1071,sed2,1,spectral_all,0.933717013329663
DS005620,alpha,138,1074,awake,0,spectral_all,0.07932952386308696
DS005620,alpha,139,1074,sed,1,spectral_all,0.9874485141067944
DS005620,alpha,140,1074,sed2,1,spectral_all,0.9509815030640697
DS005620,alpha,80,1010,awake,0,gcc_pi,0.29243029187983144
DS005620,alpha,81,1010,sed,1,gcc_pi,0.6615988981948249
DS005620,alpha,82,1010,sed2,1,gcc_pi,0.5828908951209585
DS005620,alpha,83,1016,awake,0,gcc_pi,0.25595041694671017
DS005620,alpha,84,1016,sed,1,gcc_pi,0.10801120875235147
DS005620,alpha,85,1016,sed2,1,gcc_pi,0.11614752469306792
DS005620,alpha,86,1017,awake,0,gcc_pi,0.2777222386358767
DS005620,alpha,87,1017,sed,1,gcc_pi,0.39191145402446204
DS005620,alpha,88,1017,sed2,1,gcc_pi,0.3050711749869945
DS005620,alpha,89,1022,awake,0,gcc_pi,0.2996445406602747
DS005620,alpha,90,1022,sed,1,gcc_pi,0.964507356089839
DS005620,alpha,91,1022,sed2,1,gcc_pi,0.951641665562295
DS005620,alpha,92,1024,awake,0,gcc_pi,0.2998400807312575
DS005620,alpha,93,1024,sed,1,gcc_pi,0.9573816690830412
DS005620,alpha,94,1024,sed2,1,gcc_pi,0.9313016418438418
DS005620,alpha,95,1033,awake,0,gcc_pi,0.2963406156668476
DS005620,alpha,96,1033,sed,1,gcc_pi,0.9938291402488192
DS005620,alpha,97,1033,sed2,1,gcc_pi,0.994684837786991
DS005620,alpha,98,1036,awake,0,gcc_pi,0.2992651806388182
DS005620,alpha,99,1036,sed,1,gcc_pi,0.9591781476241916
DS005620,alpha,100,1036,sed2,1,gcc_pi,0.9769354188811171
DS005620,alpha,101,1037,awake,0,gcc_pi,0.28921359681405784
DS005620,alpha,102,1045,awake,0,gcc_pi,0.29564675984252153
DS005620,alpha,103,1045,sed,1,gcc_pi,0.9960787852602666
DS005620,alpha,104,1045,sed2,1,gcc_pi,0.995520409256727
DS005620,alpha,105,1046,awake,0,gcc_pi,0.29810025227172926
DS005620,alpha,106,1046,sed,1,gcc_pi,0.9407793351883644
DS005620,alpha,107,1046,sed2,1,gcc_pi,0.7254473941133674
DS005620,alpha,108,1054,awake,0,gcc_pi,0.27712733304421994
DS005620,alpha,109,1054,sed,1,gcc_pi,0.5541487237936055
DS005620,alpha,110,1054,sed2,1,gcc_pi,0.19418436610141152
DS005620,alpha,111,1055,awake,0,gcc_pi,0.28529526773592795
DS005620,alpha,112,1055,sed,1,gcc_pi,0.6215578498942147
DS005620,alpha,113,1055,sed2,1,gcc_pi,0.3549406938440932
DS005620,alpha,114,1057,awake,0,gcc_pi,0.29827802637275297
DS005620,alpha,115,1057,sed,1,gcc_pi,0.9891602542145153
DS005620,alpha,116,1057,sed2,1,gcc_pi,0.9751387070741893
DS005620,alpha,117,1060,awake,0,gcc_pi,0.29066747060210246
DS005620,alpha,118,1060,sed,1,gcc_pi,0.5336121970906412
DS005620,alpha,119,1060,sed2,1,gcc_pi,0.6270145437420185
DS005620,alpha,120,1061,awake,0,gcc_pi,0.2989067971031211
DS005620,alpha,121,1061,sed,1,gcc_pi,0.8590809705971918
DS005620,alpha,122,1061,sed2,1,gcc_pi,0.796750655784033
DS005620,alpha,123,1062,awake,0,gcc_pi,0.2990749370715528
DS005620,alpha,124,1062,sed,1,gcc_pi,0.79020101025712
DS005620,alpha,125,1062,sed2,1,gcc_pi,0.904989684189845
DS005620,alpha,126,1064,awake,0,gcc_pi,0.2965078927707394
DS005620,alpha,127,1064,sed,1,gcc_pi,0.7483223282982098
DS005620,alpha,128,1064,sed2,1,gcc_pi,0.7250641989508789
DS005620,alpha,129,1067,awake,0,gcc_pi,0.24350683680079793
DS005620,alpha,130,1067,sed,1,gcc_pi,0.04225233131081038
DS005620,alpha,131,1067,sed2,1,gcc_pi,0.045954400194717186
DS005620,alpha,132,1068,awake,0,gcc_pi,0.29458707458716077
DS005620,alpha,133,1068,sed,1,gcc_pi,0.8965992731182211
DS005620,alpha,134,1068,sed2,1,gcc_pi,0.5495062695491343
DS005620,alpha,135,1071,awake,0,gcc_pi,0.29974035023160917
DS005620,alpha,136,1071,sed,1,gcc_pi,0.9276011341548062
DS005620,alpha,137,1071,sed2,1,gcc_pi,0.9645209192727473
DS005620,alpha,138,1074,awake,0,gcc_pi,0.29522206266462164
DS005620,alpha,139,1074,sed,1,gcc_pi,0.6941076446354585
DS005620,alpha,140,1074,sed2,1,gcc_pi,0.6984125193667482
DS005620,alpha,80,1010,awake,0,gcc_triad_plus_pi,0.28460547044480383
DS005620,alpha,81,1010,sed,1,gcc_triad_plus_pi,0.7567306647101718
DS005620,alpha,82,1010,sed2,1,gcc_triad_plus_pi,0.6913325364509718
DS005620,alpha,83,1016,awake,0,gcc_triad_plus_pi,0.24988038773751517
DS005620,alpha,84,1016,sed,1,gcc_triad_plus_pi,0.12152362258857778
DS005620,alpha,85,1016,sed2,1,gcc_triad_plus_pi,0.15853023375753947
DS005620,alpha,86,1017,awake,0,gcc_triad_plus_pi,0.2615408899865737
DS005620,alpha,87,1017,sed,1,gcc_triad_plus_pi,0.3146744095104157
DS005620,alpha,88,1017,sed2,1,gcc_triad_plus_pi,0.2229353635499949
DS005620,alpha,89,1022,awake,0,gcc_triad_plus_pi,0.28871121226387136
DS005620,alpha,90,1022,sed,1,gcc_triad_plus_pi,0.9623160001797204
DS005620,alpha,91,1022,sed2,1,gcc_triad_plus_pi,0.9737995823464041
DS005620,alpha,92,1024,awake,0,gcc_triad_plus_pi,0.28851268514488543
DS005620,alpha,93,1024,sed,1,gcc_triad_plus_pi,0.9420041969878798
DS005620,alpha,94,1024,sed2,1,gcc_triad_plus_pi,0.9162675491620029
DS005620,alpha,95,1033,awake,0,gcc_triad_plus_pi,0.2853921988686201
DS005620,alpha,96,1033,sed,1,gcc_triad_plus_pi,0.9666639330714453
DS005620,alpha,97,1033,sed2,1,gcc_triad_plus_pi,0.9695659163294191
DS005620,alpha,98,1036,awake,0,gcc_triad_plus_pi,0.28837525271767656
DS005620,alpha,99,1036,sed,1,gcc_triad_plus_pi,0.9773511548365909
DS005620,alpha,100,1036,sed2,1,gcc_triad_plus_pi,0.9845840428911437
DS005620,alpha,101,1037,awake,0,gcc_triad_plus_pi,0.2785681920452862
DS005620,alpha,102,1045,awake,0,gcc_triad_plus_pi,0.2850319447162743
DS005620,alpha,103,1045,sed,1,gcc_triad_plus_pi,0.9827752445978684
DS005620,alpha,104,1045,sed2,1,gcc_triad_plus_pi,0.9873282591810845
DS005620,alpha,105,1046,awake,0,gcc_triad_plus_pi,0.2866875539161258
DS005620,alpha,106,1046,sed,1,gcc_triad_plus_pi,0.9356178022953993
DS005620,alpha,107,1046,sed2,1,gcc_triad_plus_pi,0.7034399061600572
DS005620,alpha,108,1054,awake,0,gcc_triad_plus_pi,0.2676734649169849
DS005620,alpha,109,1054,sed,1,gcc_triad_plus_pi,0.5919989980459193
DS005620,alpha,110,1054,sed2,1,gcc_triad_plus_pi,0.2235119984727362
DS005620,alpha,111,1055,awake,0,gcc_triad_plus_pi,0.26073201047838884
DS005620,alpha,112,1055,sed,1,gcc_triad_plus_pi,0.18550221876179587
DS005620,alpha,113,1055,sed2,1,gcc_triad_plus_pi,0.10918954252232513
DS005620,alpha,114,1057,awake,0,gcc_triad_plus_pi,0.28725330633337354
DS005620,alpha,115,1057,sed,1,gcc_triad_plus_pi,0.9742213106212709
DS005620,alpha,116,1057,sed2,1,gcc_triad_plus_pi,0.9495927786547326
DS005620,alpha,117,1060,awake,0,gcc_triad_plus_pi,0.28223148743648313
DS005620,alpha,118,1060,sed,1,gcc_triad_plus_pi,0.5965567895933046
DS005620,alpha,119,1060,sed2,1,gcc_triad_plus_pi,0.7069151484043567
DS005620,alpha,120,1061,awake,0,gcc_triad_plus_pi,0.2860549838932799
DS005620,alpha,121,1061,sed,1,gcc_triad_plus_pi,0.8700484993228211
DS005620,alpha,122,1061,sed2,1,gcc_triad_plus_pi,0.6883946263515399
DS005620,alpha,123,1062,awake,0,gcc_triad_plus_pi,0.2843630752947518
DS005620,alpha,124,1062,sed,1,gcc_triad_plus_pi,0.6328743237430863
DS005620,alpha,125,1062,sed2,1,gcc_triad_plus_pi,0.7906189600517101
DS005620,alpha,126,1064,awake,0,gcc_triad_plus_pi,0.2889244119475193
DS005620,alpha,127,1064,sed,1,gcc_triad_plus_pi,0.8854787580470598
DS005620,alpha,128,1064,sed2,1,gcc_triad_plus_pi,0.8951394430748713
DS005620,alpha,129,1067,awake,0,gcc_triad_plus_pi,0.22312677059403607
DS005620,alpha,130,1067,sed,1,gcc_triad_plus_pi,0.012917724205435714
DS005620,alpha,131,1067,sed2,1,gcc_triad_plus_pi,0.01411183642384648
DS005620,alpha,132,1068,awake,0,gcc_triad_plus_pi,0.27929092999020466
DS005620,alpha,133,1068,sed,1,gcc_triad_plus_pi,0.20498105506510364
DS005620,alpha,134,1068,sed2,1,gcc_triad_plus_pi,0.11547044782884261
DS005620,alpha,135,1071,awake,0,gcc_triad_plus_pi,0.28902786454389257
DS005620,alpha,136,1071,sed,1,gcc_triad_plus_pi,0.9330542905276115
DS005620,alpha,137,1071,sed2,1,gcc_triad_plus_pi,0.9597080156207646
DS005620,alpha,138,1074,awake,0,gcc_triad_plus_pi,0.28739690143997676
DS005620,alpha,139,1074,sed,1,gcc_triad_plus_pi,0.8027494161273605
DS005620,alpha,140,1074,sed2,1,gcc_triad_plus_pi,0.816364051456517
DS005620,alpha,80,1010,awake,0,spectral_all_plus_gcc,0.0712302134075175
DS005620,alpha,81,1010,sed,1,spectral_all_plus_gcc,0.8509675265648862
DS005620,alpha,82,1010,sed2,1,spectral_all_plus_gcc,0.9595474307848862
DS005620,alpha,83,1016,awake,0,spectral_all_plus_gcc,0.06718780922377288
DS005620,alpha,84,1016,sed,1,spectral_all_plus_gcc,0.49796792881005003
DS005620,alpha,85,1016,sed2,1,spectral_all_plus_gcc,0.8778428817970146
DS005620,alpha,86,1017,awake,0,spectral_all_plus_gcc,0.07062657895213116
DS005620,alpha,87,1017,sed,1,spectral_all_plus_gcc,0.837537748837212
DS005620,alpha,88,1017,sed2,1,spectral_all_plus_gcc,0.9778391894209741
DS005620,alpha,89,1022,awake,0,spectral_all_plus_gcc,0.06994431477669617
DS005620,alpha,90,1022,sed,1,spectral_all_plus_gcc,0.9944326394170462
DS005620,alpha,91,1022,sed2,1,spectral_all_plus_gcc,0.9983380975335621
DS005620,alpha,92,1024,awake,0,spectral_all_plus_gcc,0.07151796159135923
DS005620,alpha,93,1024,sed,1,spectral_all_plus_gcc,0.9963028155948606
DS005620,alpha,94,1024,sed2,1,spectral_all_plus_gcc,0.9891909978588461
DS005620,alpha,95,1033,awake,0,spectral_all_plus_gcc,0.06885113072675618
DS005620,alpha,96,1033,sed,1,spectral_all_plus_gcc,0.6588672802516471
DS005620,alpha,97,1033,sed2,1,spectral_all_plus_gcc,0.9494936191820124
DS005620,alpha,98,1036,awake,0,spectral_all_plus_gcc,0.06918255223653055
DS005620,alpha,99,1036,sed,1,spectral_all_plus_gcc,0.9999124678337259
DS005620,alpha,100,1036,sed2,1,spectral_all_plus_gcc,0.9969248032798217
DS005620,alpha,101,1037,awake,0,spectral_all_plus_gcc,0.06880428967831155
DS005620,alpha,102,1045,awake,0,spectral_all_plus_gcc,0.07152547811777978
DS005620,alpha,103,1045,sed,1,spectral_all_plus_gcc,0.9985882600779685
DS005620,alpha,104,1045,sed2,1,spectral_all_plus_gcc,0.9933343132768938
DS005620,alpha,105,1046,awake,0,spectral_all_plus_gcc,0.06832992840298363
DS005620,alpha,106,1046,sed,1,spectral_all_plus_gcc,0.5911390013669474
DS005620,alpha,107,1046,sed2,1,spectral_all_plus_gcc,0.9369529378020708
DS005620,alpha,108,1054,awake,0,spectral_all_plus_gcc,0.06997581714341405
DS005620,alpha,109,1054,sed,1,spectral_all_plus_gcc,0.9993975271267241
DS005620,alpha,110,1054,sed2,1,spectral_all_plus_gcc,0.9990220225991149
DS005620,alpha,111,1055,awake,0,spectral_all_plus_gcc,0.070606645990014
DS005620,alpha,112,1055,sed,1,spectral_all_plus_gcc,0.8318985659294983
DS005620,alpha,113,1055,sed2,1,spectral_all_plus_gcc,0.8085669698443744
DS005620,alpha,114,1057,awake,0,spectral_all_plus_gcc,0.07171894378975632
DS005620,alpha,115,1057,sed,1,spectral_all_plus_gcc,0.9864429317231964
DS005620,alpha,116,1057,sed2,1,spectral_all_plus_gcc,0.9457360220535301
DS005620,alpha,117,1060,awake,0,spectral_all_plus_gcc,0.05759203303144644
DS005620,alpha,118,1060,sed,1,spectral_all_plus_gcc,0.9999999598858154
DS005620,alpha,119,1060,sed2,1,spectral_all_plus_gcc,0.9999997303875586
DS005620,alpha,120,1061,awake,0,spectral_all_plus_gcc,0.07220534060323167
DS005620,alpha,121,1061,sed,1,spectral_all_plus_gcc,0.9831072264635862
DS005620,alpha,122,1061,sed2,1,spectral_all_plus_gcc,0.9937943345525824
DS005620,alpha,123,1062,awake,0,spectral_all_plus_gcc,0.07234186396313423
DS005620,alpha,124,1062,sed,1,spectral_all_plus_gcc,0.9590856106617965
DS005620,alpha,125,1062,sed2,1,spectral_all_plus_gcc,0.9728907033626717
DS005620,alpha,126,1064,awake,0,spectral_all_plus_gcc,0.07082772177543209
DS005620,alpha,127,1064,sed,1,spectral_all_plus_gcc,0.998636016688413
DS005620,alpha,128,1064,sed2,1,spectral_all_plus_gcc,0.9943987165105505
DS005620,alpha,129,1067,awake,0,spectral_all_plus_gcc,0.049508334406067
DS005620,alpha,130,1067,sed,1,spectral_all_plus_gcc,0.013156434938200887
DS005620,alpha,131,1067,sed2,1,spectral_all_plus_gcc,0.12394317215510388
DS005620,alpha,132,1068,awake,0,spectral_all_plus_gcc,0.07002114897185589
DS005620,alpha,133,1068,sed,1,spectral_all_plus_gcc,0.941190534380373
DS005620,alpha,134,1068,sed2,1,spectral_all_plus_gcc,0.7007146281680424
DS005620,alpha,135,1071,awake,0,spectral_all_plus_gcc,0.07156649756463619
DS005620,alpha,136,1071,sed,1,spectral_all_plus_gcc,0.9618756354629185
DS005620,alpha,137,1071,sed2,1,spectral_all_plus_gcc,0.9201232454411512
DS005620,alpha,138,1074,awake,0,spectral_all_plus_gcc,0.07178352844957879
DS005620,alpha,139,1074,sed,1,spectral_all_plus_gcc,0.9877260966420917
DS005620,alpha,140,1074,sed2,1,spectral_all_plus_gcc,0.9518731226317956
DS005620,alpha,80,1010,awake,0,residual_pi_after_spectral_all,0.4964431106347541
DS005620,alpha,81,1010,sed,1,residual_pi_after_spectral_all,0.5299371097700678
DS005620,alpha,82,1010,sed2,1,residual_pi_after_spectral_all,0.5123637050343198
DS005620,alpha,83,1016,awake,0,residual_pi_after_spectral_all,0.4906045445311035
DS005620,alpha,84,1016,sed,1,residual_pi_after_spectral_all,0.37787792361558226
DS005620,alpha,85,1016,sed2,1,residual_pi_after_spectral_all,0.3247852118300987
DS005620,alpha,86,1017,awake,0,residual_pi_after_spectral_all,0.49480010061577323
DS005620,alpha,87,1017,sed,1,residual_pi_after_spectral_all,0.4476220484352149
DS005620,alpha,88,1017,sed2,1,residual_pi_after_spectral_all,0.4312665039368689
DS005620,alpha,89,1022,awake,0,residual_pi_after_spectral_all,0.4998898200897747
DS005620,alpha,90,1022,sed,1,residual_pi_after_spectral_all,0.5406895615527167
DS005620,alpha,91,1022,sed2,1,residual_pi_after_spectral_all,0.5452648162922421
DS005620,alpha,92,1024,awake,0,residual_pi_after_spectral_all,0.49546876755538505
DS005620,alpha,93,1024,sed,1,residual_pi_after_spectral_all,0.6350061691017286
DS005620,alpha,94,1024,sed2,1,residual_pi_after_spectral_all,0.6087128745511559
DS005620,alpha,95,1033,awake,0,residual_pi_after_spectral_all,0.49918147213005143
DS005620,alpha,96,1033,sed,1,residual_pi_after_spectral_all,0.5520516842157337
DS005620,alpha,97,1033,sed2,1,residual_pi_after_spectral_all,0.5601278140407637
DS005620,alpha,98,1036,awake,0,residual_pi_after_spectral_all,0.4927783794908634
DS005620,alpha,99,1036,sed,1,residual_pi_after_spectral_all,0.581660740346609
DS005620,alpha,100,1036,sed2,1,residual_pi_after_spectral_all,0.6074022755468678
DS005620,alpha,101,1037,awake,0,residual_pi_after_spectral_all,0.49536724881936156
DS005620,alpha,102,1045,awake,0,residual_pi_after_spectral_all,0.4933680797169209
DS005620,alpha,103,1045,sed,1,residual_pi_after_spectral_all,0.6027335446185121
DS005620,alpha,104,1045,sed2,1,residual_pi_after_spectral_all,0.5937362949581381
DS005620,alpha,105,1046,awake,0,residual_pi_after_spectral_all,0.49454168047765
DS005620,alpha,106,1046,sed,1,residual_pi_after_spectral_all,0.45940303227891405
DS005620,alpha,107,1046,sed2,1,residual_pi_after_spectral_all,0.3967890374924054
DS005620,alpha,108,1054,awake,0,residual_pi_after_spectral_all,0.4995171141419007
DS005620,alpha,109,1054,sed,1,residual_pi_after_spectral_all,0.4633885967584367
DS005620,alpha,110,1054,sed2,1,residual_pi_after_spectral_all,0.44002670351974627
DS005620,alpha,111,1055,awake,0,residual_pi_after_spectral_all,0.4929631540274675
DS005620,alpha,112,1055,sed,1,residual_pi_after_spectral_all,0.4120450875304435
DS005620,alpha,113,1055,sed2,1,residual_pi_after_spectral_all,0.37806854375918375
DS005620,alpha,114,1057,awake,0,residual_pi_after_spectral_all,0.4951528871034268
DS005620,alpha,115,1057,sed,1,residual_pi_after_spectral_all,0.5936427529786629
DS005620,alpha,116,1057,sed2,1,residual_pi_after_spectral_all,0.5847799095050283
DS005620,alpha,117,1060,awake,0,residual_pi_after_spectral_all,0.49856952344161953
DS005620,alpha,118,1060,sed,1,residual_pi_after_spectral_all,0.4572909964095089
DS005620,alpha,119,1060,sed2,1,residual_pi_after_spectral_all,0.4629256592068646
DS005620,alpha,120,1061,awake,0,residual_pi_after_spectral_all,0.49741172231248526
DS005620,alpha,121,1061,sed,1,residual_pi_after_spectral_all,0.45867519137443846
DS005620,alpha,122,1061,sed2,1,residual_pi_after_spectral_all,0.4372856148302642
DS005620,alpha,123,1062,awake,0,residual_pi_after_spectral_all,0.4954130999468224
DS005620,alpha,124,1062,sed,1,residual_pi_after_spectral_all,0.491384326800011
DS005620,alpha,125,1062,sed2,1,residual_pi_after_spectral_all,0.5211155667821034
DS005620,alpha,126,1064,awake,0,residual_pi_after_spectral_all,0.49684031122550315
DS005620,alpha,127,1064,sed,1,residual_pi_after_spectral_all,0.5550200394291299
DS005620,alpha,128,1064,sed2,1,residual_pi_after_spectral_all,0.5390830396766285
DS005620,alpha,129,1067,awake,0,residual_pi_after_spectral_all,0.48427532584775074
DS005620,alpha,130,1067,sed,1,residual_pi_after_spectral_all,0.34679842780899056
DS005620,alpha,131,1067,sed2,1,residual_pi_after_spectral_all,0.3431461085477288
DS005620,alpha,132,1068,awake,0,residual_pi_after_spectral_all,0.496210273932775
DS005620,alpha,133,1068,sed,1,residual_pi_after_spectral_all,0.5548482189932877
DS005620,alpha,134,1068,sed2,1,residual_pi_after_spectral_all,0.5072089333420416
DS005620,alpha,135,1071,awake,0,residual_pi_after_spectral_all,0.49587957084481826
DS005620,alpha,136,1071,sed,1,residual_pi_after_spectral_all,0.5039035210962883
DS005620,alpha,137,1071,sed2,1,residual_pi_after_spectral_all,0.5390885713364489
DS005620,alpha,138,1074,awake,0,residual_pi_after_spectral_all,0.49580039120718167
DS005620,alpha,139,1074,sed,1,residual_pi_after_spectral_all,0.5048948521964528
DS005620,alpha,140,1074,sed2,1,residual_pi_after_spectral_all,0.518195671801376
DS005620,alpha,80,1010,awake,0,residual_gcc_after_spectral_all,0.489064849831165
DS005620,alpha,81,1010,sed,1,residual_gcc_after_spectral_all,0.6875457563946019
DS005620,alpha,82,1010,sed2,1,residual_gcc_after_spectral_all,0.532547709845367
DS005620,alpha,83,1016,awake,0,residual_gcc_after_spectral_all,0.4678435910823715
DS005620,alpha,84,1016,sed,1,residual_gcc_after_spectral_all,0.1867344769471776
DS005620,alpha,85,1016,sed2,1,residual_gcc_after_spectral_all,0.12577241350360382
DS005620,alpha,86,1017,awake,0,residual_gcc_after_spectral_all,0.4828880239936164
DS005620,alpha,87,1017,sed,1,residual_gcc_after_spectral_all,0.42263867174062775
DS005620,alpha,88,1017,sed2,1,residual_gcc_after_spectral_all,0.4350430335495876
DS005620,alpha,89,1022,awake,0,residual_gcc_after_spectral_all,0.4873247588002655
DS005620,alpha,90,1022,sed,1,residual_gcc_after_spectral_all,0.4805741393690108
DS005620,alpha,91,1022,sed2,1,residual_gcc_after_spectral_all,0.5484985472343399
DS005620,alpha,92,1024,awake,0,residual_gcc_after_spectral_all,0.4836284122430861
DS005620,alpha,93,1024,sed,1,residual_gcc_after_spectral_all,0.697369379858016
DS005620,alpha,94,1024,sed2,1,residual_gcc_after_spectral_all,0.6604800950648716
DS005620,alpha,95,1033,awake,0,residual_gcc_after_spectral_all,0.4779460456617265
DS005620,alpha,96,1033,sed,1,residual_gcc_after_spectral_all,0.23077970978275195
DS005620,alpha,97,1033,sed2,1,residual_gcc_after_spectral_all,0.28470006329830627
DS005620,alpha,98,1036,awake,0,residual_gcc_after_spectral_all,0.4811873195758938
DS005620,alpha,99,1036,sed,1,residual_gcc_after_spectral_all,0.609093441532396
DS005620,alpha,100,1036,sed2,1,residual_gcc_after_spectral_all,0.35458629313234186
DS005620,alpha,101,1037,awake,0,residual_gcc_after_spectral_all,0.4836749933825641
DS005620,alpha,102,1045,awake,0,residual_gcc_after_spectral_all,0.4850483621564712
DS005620,alpha,103,1045,sed,1,residual_gcc_after_spectral_all,0.47253793596034244
DS005620,alpha,104,1045,sed2,1,residual_gcc_after_spectral_all,0.46940721367579963
DS005620,alpha,105,1046,awake,0,residual_gcc_after_spectral_all,0.48531155720231506
DS005620,alpha,106,1046,sed,1,residual_gcc_after_spectral_all,0.6230452754519289
DS005620,alpha,107,1046,sed2,1,residual_gcc_after_spectral_all,0.5241772637347658
DS005620,alpha,108,1054,awake,0,residual_gcc_after_spectral_all,0.49059028394932064
DS005620,alpha,109,1054,sed,1,residual_gcc_after_spectral_all,0.3939620572962687
DS005620,alpha,110,1054,sed2,1,residual_gcc_after_spectral_all,0.36480283977613365
DS005620,alpha,111,1055,awake,0,residual_gcc_after_spectral_all,0.48111731833814725
DS005620,alpha,112,1055,sed,1,residual_gcc_after_spectral_all,0.370614144690872
DS005620,alpha,113,1055,sed2,1,residual_gcc_after_spectral_all,0.3269390791121712
DS005620,alpha,114,1057,awake,0,residual_gcc_after_spectral_all,0.48342987686168254
DS005620,alpha,115,1057,sed,1,residual_gcc_after_spectral_all,0.46982381911513615
DS005620,alpha,116,1057,sed2,1,residual_gcc_after_spectral_all,0.3658628781203679
DS005620,alpha,117,1060,awake,0,residual_gcc_after_spectral_all,0.49566762844148377
DS005620,alpha,118,1060,sed,1,residual_gcc_after_spectral_all,0.5232630423438153
DS005620,alpha,119,1060,sed2,1,residual_gcc_after_spectral_all,0.46452084740282373
DS005620,alpha,120,1061,awake,0,residual_gcc_after_spectral_all,0.47933565788222254
DS005620,alpha,121,1061,sed,1,residual_gcc_after_spectral_all,0.773174224049492
DS005620,alpha,122,1061,sed2,1,residual_gcc_after_spectral_all,0.6540326376319001
DS005620,alpha,123,1062,awake,0,residual_gcc_after_spectral_all,0.4840391430722822
DS005620,alpha,124,1062,sed,1,residual_gcc_after_spectral_all,0.5368402219138606
DS005620,alpha,125,1062,sed2,1,residual_gcc_after_spectral_all,0.615377865179947
DS005620,alpha,126,1064,awake,0,residual_gcc_after_spectral_all,0.48595091154812226
DS005620,alpha,127,1064,sed,1,residual_gcc_after_spectral_all,0.5616180622148702
DS005620,alpha,128,1064,sed2,1,residual_gcc_after_spectral_all,0.5462645832510971
DS005620,alpha,129,1067,awake,0,residual_gcc_after_spectral_all,0.47024505411530837
DS005620,alpha,130,1067,sed,1,residual_gcc_after_spectral_all,0.288468777089
DS005620,alpha,131,1067,sed2,1,residual_gcc_after_spectral_all,0.21905057134974
DS005620,alpha,132,1068,awake,0,residual_gcc_after_spectral_all,0.48989472069862783
DS005620,alpha,133,1068,sed,1,residual_gcc_after_spectral_all,0.8593329475326876
DS005620,alpha,134,1068,sed2,1,residual_gcc_after_spectral_all,0.6762046203824839
DS005620,alpha,135,1071,awake,0,residual_gcc_after_spectral_all,0.48530956163115
DS005620,alpha,136,1071,sed,1,residual_gcc_after_spectral_all,0.5065796770201999
DS005620,alpha,137,1071,sed2,1,residual_gcc_after_spectral_all,0.6439566851099772
DS005620,alpha,138,1074,awake,0,residual_gcc_after_spectral_all,0.48533450804909456
DS005620,alpha,139,1074,sed,1,residual_gcc_after_spectral_all,0.5131813767340264
DS005620,alpha,140,1074,sed2,1,residual_gcc_after_spectral_all,0.5674199977049924
Chennu,gamma,40,10,baseline,0,spectral_bandpower,0.22190115664223858
Chennu,gamma,41,10,moderate,1,spectral_bandpower,0.23120624384529465
Chennu,gamma,42,13,baseline,0,spectral_bandpower,0.23495096843881896
Chennu,gamma,43,13,moderate,1,spectral_bandpower,0.548446820009846
