subject,run,phase,n_windows,Pi_fMRI,R_phase_mean,D_eff_mean,M_tau_mean,mean_fc,mean_abs_fc,fd_mean,fd_max,baseline_R_lower,baseline_R_upper,baseline_D_lower,baseline_D_upper,baseline_M_lower,baseline_M_upper
sub-07,3,ROR,45,0.0,0.12341502793595716,0.04879709170916571,0.05665440262942158,0.015169343180432789,0.29431423240263477,0.18958134336740737,0.8393632000000051,0.18310181516106638,0.33836495672291467,0.04094560921305222,0.05059044117833497,0.07990033162083335,0.14709546058502207
sub-07,4,Base2,57,0.47368421052631576,0.27690426246246713,0.04722201965881624,0.1200263287590555,0.10662803697049812,0.2992489096504259,0.15648611407967242,2.0257477,0.18310181516106638,0.33836495672291467,0.04094560921305222,0.05059044117833497,0.07990033162083335,0.14709546058502207
sub-11,1,Base1,57,0.7192982456140351,0.1848533452192427,0.05026336181310603,0.08815128825847336,0.04710242073861482,0.28856665775105006,0.16830274634128636,0.4744557499999999,0.1397962806939312,0.2704234908297042,0.03986856195188651,0.05621067214387077,0.05534046603769997,0.13363384010066984
sub-11,2,PreLOR,54,0.2777777777777778,0.17540770694954483,0.044010305242321704,0.08341522708474339,0.051549217400949233,0.3119211479000443,0.16769373236728377,0.639173,0.1397962806939312,0.2704234908297042,0.03986856195188651,0.05621067214387077,0.05534046603769997,0.13363384010066984
sub-11,2,LOR_task2,59,0.4915254237288136,0.17393527009981827,0.042840635265388935,0.07013669663801544,0.035871977744547257,0.3157281438946037,0.2168659871016951,2.749870500000005,0.1397962806939312,0.2704234908297042,0.03986856195188651,0.05621067214387077,0.05534046603769997,0.13363384010066984
sub-11,3,LOR_task3,32,0.375,0.17543803069501895,0.039840754215558896,0.07676372919583153,0.043443153286533254,0.32980558008176486,0.17193743979962478,2.33751275,0.1397962806939312,0.2704234908297042,0.03986856195188651,0.05621067214387077,0.05534046603769997,0.13363384010066984
sub-11,3,ROR,81,0.16049382716049382,0.12454410932116147,0.049665982892029184,0.05727068765364121,0.016354014282657134,0.28957642084874596,0.1745972804375473,5.5248808,0.1397962806939312,0.2704234908297042,0.03986856195188651,0.05621067214387077,0.05534046603769997,0.13363384010066984
sub-11,4,Base2,57,0.5964912280701754,0.21241833505926166,0.048628590124019835,0.0939051936273862,0.06523643663354566,0.29373753622147314,0.13420640305269232,0.431672449999995,0.1397962806939312,0.2704234908297042,0.03986856195188651,0.05621067214387077,0.05534046603769997,0.13363384010066984
sub-12,1,Base1,57,0.7368421052631579,0.15042147731458197,0.04570274390533218,0.06459028913152288,0.028527393305704387,0.30406056710736085,0.11781722409192998,0.4294624,0.10659808447172159,0.24665417352841074,0.03998383960063796,0.0520775422365133,0.04905390262987528,0.09548642349406693
sub-12,2,PreLOR,66,0.48484848484848486,0.17029123128502022,0.04653677608127729,0.08506007144597565,0.04194115580802327,0.30195862573511856,0.19211819794698984,2.2881849999999955,0.10659808447172159,0.24665417352841074,0.03998383960063796,0.0520775422365133,0.04905390262987528,0.09548642349406693
sub-12,2,LOR_task2,47,0.5531914893617021,0.17379906162250805,0.04237701668494585,0.07600903673287356,0.03803967644933434,0.31756982337817435,0.33866442358921983,21.881027,0.10659808447172159,0.24665417352841074,0.03998383960063796,0.0520775422365133,0.04905390262987528,0.09548642349406693
sub-12,3,LOR_task3,77,0.35064935064935066,0.20410585477600918,0.04133999836495821,0.09563855334158937,0.06119286596663435,0.322175581164846,0.30044261758342855,27.9665925,0.10659808447172159,0.24665417352841074,0.03998383960063796,0.0520775422365133,0.04905390262987528,0.09548642349406693
sub-12,3,ROR,35,0.4857142857142857,0.20746346698826312,0.049256374249659264,0.08781776589580527,0.05413657859313919,0.29206599391984256,0.19792762247619047,0.6523150000000006,0.10659808447172159,0.24665417352841074,0.03998383960063796,0.0520775422365133,0.04905390262987528,0.09548642349406693
sub-12,4,Base2,57,0.38596491228070173,0.1522979185322894,0.04980966812513826,0.07259275807851051,0.02958094626719441,0.28946465861204,0.19943992879352967,1.3222315999999998,0.10659808447172159,0.24665417352841074,0.03998383960063796,0.0520775422365133,0.04905390262987528,0.09548642349406693
sub-13,1,Base1,57,0.7719298245614035,0.209549374086838,0.048411160676742254,0.086887587983403,0.059908028038685945,0.2940740927280935,0.13279605575078365,0.84249689,0.13039871435007686,0.3154689527223525,0.04127092859208153,0.05408751804518864,0.05104813146884832,0.12465936363869062
sub-13,2,PreLOR,79,0.35443037974683544,0.12869357176648202,0.04580321748033108,0.062090439524577115,0.01984997675651543,0.3040712945699982,0.12209839323232059,1.1909883999999995,0.13039871435007686,0.3154689527223525,0.04127092859208153,0.05408751804518864,0.05104813146884832,0.12465936363869062
sub-13,2,LOR_task2,33,0.5151515151515151,0.13479263684592604,0.04542571575392539,0.06648042728862856,0.021498412659980735,0.3043657444524667,0.23956187210100988,5.525597499999995,0.13039871435007686,0.3154689527223525,0.04127092859208153,0.05408751804518864,0.05104813146884832,0.12465936363869062
sub-13,3,LOR_task3,51,0.39215686274509803,0.2226812730770483,0.0425298606211349,0.09806178612349484,0.07744566403066776,0.31927669653442803,0.3083451941820653,10.457586499999994,0.13039871435007686,0.3154689527223525,0.04127092859208153,0.05408751804518864,0.05104813146884832,0.12465936363869062
sub-13,3,ROR,39,0.3076923076923077,0.13533639133321745,0.04866808071909627,0.06676527554374194,0.021332870145035338,0.2930146119830038,0.1441875225299145,1.0459742,0.13039871435007686,0.3154689527223525,0.04127092859208153,0.05408751804518864,0.05104813146884832,0.12465936363869062
sub-13,4,Base2,57,0.3157894736842105,0.2898514224010706,0.04667989316051927,0.14050865570631485,0.13232800530391067,0.3035438339231399,0.10781108154945758,1.030065049766132,0.13039871435007686,0.3154689527223525,0.04127092859208153,0.05408751804518864,0.05104813146884832,0.12465936363869062
sub-14,1,Base1,57,0.7192982456140351,0.1636980190661057,0.046188255152568664,0.07369546592180802,0.03635346007230444,0.30564910560760983,0.11673068563906429,1.089328650000005,0.10039873068760469,0.278775857364727,0.035242562749290975,0.05327125344200475,0.043064334534205786,0.15378378881331545
sub-14,2,PreLOR,44,0.7045454545454546,0.23620811181880982,0.04450050320627956,0.111091266342332,0.09697774264851824,0.3135590150020539,0.12743096805059098,1.30722262,0.10039873068760469,0.278775857364727,0.035242562749290975,0.05327125344200475,0.043064334534205786,0.15378378881331545
sub-14,2,LOR_task2,69,0.7971014492753623,0.14841335959345567,0.0433212531984397,0.06628916277112894,0.025855969324324053,0.31651368040926015,0.15683624830840565,0.7285843999999999,0.10039873068760469,0.278775857364727,0.035242562749290975,0.05327125344200475,0.043064334534205786,0.15378378881331545
sub-14,3,LOR_task3,115,0.7217391304347827,0.13351470062752074,0.044256665731421965,0.06461265735105183,0.020898963799486924,0.3108484796516535,0.1361692745153854,15.146909464999998,0.10039873068760469,0.278775857364727,0.035242562749290975,0.05327125344200475,0.043064334534205786,0.15378378881331545
sub-14,4,Base2,57,0.5614035087719298,0.1991874995609653,0.05096257018143985,0.0949637087461493,0.05763446857370902,0.2880614572783157,0.17693915221473686,2.35126191,0.10039873068760469,0.278775857364727,0.035242562749290975,0.05327125344200475,0.043064334534205786,0.15378378881331545
sub-15,1,Base1,57,0.7017543859649122,0.1237155651460911,0.04930984787414347,0.05885406827965254,0.01593184026800623,0.29230344833397987,0.11191983847104693,0.33747909,0.08162390320088933,0.17299136515887717,0.04324203977363881,0.05671831012385347,0.035816371974839036,0.09592026424290509
sub-15,2,PreLOR,22,0.3181818181818182,0.16611172883057726,0.04260047416099244,0.07668530450862646,0.036952919439848596,0.317904063845519,0.10428782562709085,0.33716045,0.08162390320088933,0.17299136515887717,0.04324203977363881,0.05671831012385347,0.035816371974839036,0.09592026424290509
sub-15,2,LOR_task2,91,0.3076923076923077,0.15377488939148007,0.04321295618233338,0.0753645594538729,0.032013428483835385,0.3141439758931653,0.15710335317942864,13.0701825,0.08162390320088933,0.17299136515887717,0.04324203977363881,0.05671831012385347,0.035816371974839036,0.09592026424290509
sub-15,3,LOR_task3,100,0.09,0.1696681668768571,0.04046202151640268,0.0786661125422652,0.0395844731914083,0.3270228103066456,0.1514758273897651,1.468599849999995,0.08162390320088933,0.17299136515887717,0.04324203977363881,0.05671831012385347,0.035816371974839036,0.09592026424290509
sub-15,3,ROR,4,0.0,0.276144595135787,0.04473470348251673,0.12678428493473293,0.09419914612083627,0.3084359965742771,0.5197572313333336,1.77145395,0.08162390320088933,0.17299136515887717,0.04324203977363881,0.05671831012385347,0.035816371974839036,0.09592026424290509
sub-15,4,Base2,57,0.05263157894736842,0.24629255467363717,0.04334646368406148,0.1148640480205747,0.0854636855766815,0.315967071390696,0.12861516924847208,1.6831492,0.08162390320088933,0.17299136515887717,0.04324203977363881,0.05671831012385347,0.035816371974839036,0.09592026424290509
sub-16,1,Base1,57,0.7719298245614035,0.2176326952292432,0.046755598510447534,0.10026811576878472,0.06689339864771493,0.3006967191576614,0.12947151541688878,0.6256837000000001,0.1289881719394268,0.3768530348363132,0.03939092605788134,0.05668351032267073,0.054206689330252,0.17573146245931365
sub-16,2,PreLOR,115,0.6608695652173913,0.160397602068656,0.04632700088717242,0.07348709738106488,0.033825931024788536,0.3019763910718685,0.1787886947209329,3.6795292,0.1289881719394268,0.3768530348363132,0.03939092605788134,0.05668351032267073,0.054206689330252,0.17573146245931365
sub-16,3,LOR_task3,32,0.46875,0.16869699818589118,0.03761606678539792,0.07494192292382049,0.036480578287856835,0.34625754260737124,0.3894109400170831,32.61346,0.1289881719394268,0.3768530348363132,0.03939092605788134,0.05668351032267073,0.054206689330252,0.17573146245931365
sub-16,3,ROR,18,0.5555555555555556,0.16691356897105825,0.043313729988923536,0.07640862665608344,0.03531894859442887,0.31445162936973947,0.3875102222222222,1.6608799999999897,0.1289881719394268,0.3768530348363132,0.03939092605788134,0.05668351032267073,0.054206689330252,0.17573146245931365
sub-16,4,Base2,57,0.47368421052631576,0.14955967833095568,0.05242892993730771,0.07544752137844059,0.02928273891058589,0.2808176991913745,0.11941726752562463,0.9454867,0.1289881719394268,0.3768530348363132,0.03939092605788134,0.05668351032267073,0.054206689330252,0.17573146245931365
sub-17,1,Base1,57,0.7719298245614035,0.2940369030139547,0.045803011130243,0.12148246420300732,0.1195152886435466,0.30499783766788524,0.14647487482035243,3.27797325,0.21060263566095463,0.3944590703158494,0.03257133667381372,0.05381707829804708,0.08382691502102836,0.16346373235129918
sub-17,2,PreLOR,50,0.2,0.17963791177644833,0.047469139012792955,0.08324512088788533,0.043884848817394184,0.2977385282928532,0.25483973469873594,17.2026882,0.21060263566095463,0.3944590703158494,0.03257133667381372,0.05381707829804708,0.08382691502102836,0.16346373235129918
sub-17,2,LOR_task2,63,0.0,0.1001475847157379,0.04692239106115759,0.045214501640133055,0.007782213167736739,0.29914037933422677,0.20553766263492074,1.0919055,0.21060263566095463,0.3944590703158494,0.03257133667381372,0.05381707829804708,0.08382691502102836,0.16346373235129918
sub-17,3,LOR_task3,77,0.24675324675324675,0.20583470452549002,0.04728523148582584,0.09413592516995363,0.06061637783180411,0.29967011353755646,0.21079474419836533,3.2980370000000003,0.21060263566095463,0.3944590703158494,0.03257133667381372,0.05381707829804708,0.08382691502102836,0.16346373235129918
sub-17,3,ROR,35,0.08571428571428572,0.15323047553582658,0.040913760633982714,0.07146647667706901,0.031909535686695266,0.3257640274751118,0.2638371723805715,8.379037245000001,0.21060263566095463,0.3944590703158494,0.03257133667381372,0.05381707829804708,0.08382691502102836,0.16346373235129918
sub-17,4,Base2,52,0.36538461538461536,0.2254096697320342,0.04563088087160971,0.10474474631226022,0.0795534348591239,0.3053604822497222,0.2563202031422257,4.104151000000001,0.21060263566095463,0.3944590703158494,0.03257133667381372,0.05381707829804708,0.08382691502102836,0.16346373235129918
sub-18,1,Base1,57,0.7719298245614035,0.24254736559254142,0.04464301003460726,0.11048554154136155,0.08769160860013303,0.3076120164826253,0.12452207889375427,1.268657250000005,0.16973723729243634,0.4161089725217332,0.03665798124453042,0.05298433710311181,0.07296962730883039,0.17824657410237266
